708	709	708	709	708	709	708	709	708	709	708	709	312	118	118	118	118	118	118	118	310	101	101	101	101	101	101	101	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	101	101	232	101	101	101	101	182	478	479	262	642	643	643	643	643	643	643	643	644	194	101	231	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	
710	711	710	711	710	711	710	711	710	711	710	711	312	118	118	118	118	118	118	118	313	315	315	315	315	315	315	315	317	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	313	315	314	232	101	101	101	101	195	481	480	176	645	646	646	646	646	646	646	646	647	194	101	231	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
706	707	706	707	706	707	706	707	706	707	706	707	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	232	101	101	101	101	195	176	176	176	645	646	646	646	646	646	646	646	647	194	101	231	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	
708	709	708	709	708	709	708	709	708	709	708	709	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	232	101	101	101	101	195	176	176	176	645	646	646	646	646	646	646	646	647	194	101	231	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	
710	711	710	711	710	711	710	711	710	711	710	711	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	232	101	101	101	101	195	176	176	176	648	649	649	649	649	649	649	649	650	194	101	231	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
706	707	706	707	706	707	706	707	706	707	706	707	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	232	101	101	101	101	186	191	191	191	191	191	191	191	191	191	191	191	191	183	101	231	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	
708	709	708	709	708	709	708	709	708	709	708	709	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	232	101	101	101	101	187	193	193	193	193	193	193	193	193	193	193	193	193	184	101	231	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	
710	711	710	711	710	711	710	711	710	711	710	711	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	232	101	101	101	101	188	192	192	192	192	192	192	192	192	192	192	192	192	185	101	231	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
706	707	706	707	706	707	706	707	706	707	706	707	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	232	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	231	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	
708	709	708	709	708	709	708	709	708	709	708	709	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	228	229	229	229	229	229	229	229	229	229	229	229	229	229	229	229	229	229	229	229	230	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	
710	711	710	711	710	711	710	711	710	711	710	711	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
706	707	706	707	706	707	706	707	706	707	706	707	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	313	315	315	314	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	
708	709	708	709	708	709	708	709	708	709	708	709	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	
710	711	710	711	710	711	710	711	710	711	710	711	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
706	707	706	707	706	707	706	707	706	707	706	707	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	
708	709	708	709	708	709	708	709	708	709	708	709	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	
710	711	710	711	710	711	710	711	710	711	710	711	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
706	707	706	707	706	707	706	707	706	707	706	707	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	
708	709	708	709	708	709	708	709	708	709	708	709	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	
710	711	710	711	710	711	710	711	710	711	710	711	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
706	707	706	707	706	707	706	707	706	707	706	707	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	
708	709	708	709	708	709	708	709	708	709	708	709	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	
710	711	710	711	710	711	710	711	710	711	710	711	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
706	707	706	707	706	707	706	707	706	707	706	707	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	
708	709	708	709	708	709	708	709	708	709	708	709	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	
710	711	710	711	710	711	710	711	710	711	710	711	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
706	707	706	707	706	707	706	707	706	707	706	707	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	
708	709	708	709	708	709	708	709	708	709	708	709	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	
710	711	710	711	710	711	710	711	710	711	710	711	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
